# time tx ty tz wx wy wz mx my mz qx qy qz qw
1535630275.916451 0.06808426231146 -0.04261315613985 -9.42799282074 -0.001047738362104 -0.006350576877594 0.01049410644919 0 0 0 -0.01284716837108 -0.002397415461019 -0.5438509583473 -0.8390800952911 
1535630275.926658 0.1144755259156 -0.06304847449064 -9.410163879395 -0.002681526821107 -0.006727023981512 0.01010971236974 0.1474110931158 -0.2328277677298 0.2530078887939 -0.01284872367978 -0.002387405373156 -0.5438485741615 -0.8390816450119 
1535630275.936816 0.1295959502459 -0.03125484660268 -9.44522190094 -0.001277646282688 -0.002958079567179 0.01043175905943 0.1465407013893 -0.2355561703444 0.2490398287773 -0.01283739693463 -0.00238358322531 -0.5438470244408 -0.8390828371048 
1535630275.946990 0.1274583041668 -0.05929873138666 -9.436071395874 -0.0006773867062293 -0.0025043876376 0.009373864158988 0.1482493728399 -0.2337488681078 0.2530404925346 -0.01283043622971 -0.002386050997302 -0.5438430309296 -0.8390855193138 
1535630275.957227 0.111195653677 -0.05349137634039 -9.445178031921 -0.001387931173667 -0.001022958662361 0.01022263150662 0.1482318341732 -0.2355423420668 0.254063218832 -0.01281887292862 -0.0023950394243 -0.5438434481621 -0.8390854001045 
1535630275.967397 0.1105453744531 -0.03005439974368 -9.425937652588 -0.001640158006921 0.001773107564077 0.0114602278918 0.1482238769531 -0.2364548295736 0.2530794739723 -0.01279870327562 -0.002411729190499 -0.5438434481621 -0.8390856981277 
1535630275.977613 0.1166323274374 -0.04776705056429 -9.421976089478 -0.001049046753906 -0.0002543574082665 0.009152472019196 0.1482340395451 -0.2355843931437 0.2500764131546 -0.012780549936 -0.002432290231809 -0.5438426733017 -0.8390864133835 
1535630275.987763 0.09916967153549 -0.05475982651114 -9.422778129578 -0.001440028776415 -0.0001578285300639 0.009315513074398 0.1473694741726 -0.2373586446047 0.2510790228844 -0.0127615025267 -0.002439850242808 -0.5438370704651 -0.8390902876854 
1535630275.997972 0.09720582515001 -0.05357496440411 -9.449969291687 -0.0005266051157378 -0.001919724280015 0.009016933850944 0.1473680436611 -0.2373276799917 0.254069507122 -0.01274772454053 -0.002447507111356 -0.5438342094421 -0.8390923142433 
1535630276.003087 0.1081407815218 -0.0641892105341 -9.461728096008 -0.001069063437171 -0.0001156788421213 0.009878387674689 0.1507655382156 -0.2365246117115 0.2521434128284 -0.01272952929139 -0.002456871559843 -0.5438287258148 -0.8390961289406 
1535630276.013320 0.07611127197742 -0.06154384464025 -9.434261322021 -0.001540110562928 0.003823714563623 0.009498532861471 0.1499206274748 -0.2365468293428 0.2481363713741 -0.01270986068994 -0.002479520160705 -0.5438264608383 -0.8390977978706 
1535630276.023537 0.1464676558971 -0.03701323643327 -9.4176197052 -0.0001638324174564 0.005440820939839 0.00929338671267 0.1482422947884 -0.2346726357937 0.2510606348515 -0.01267817709595 -0.002519411733374 -0.5438233613968 -0.8391001820564 
1535630276.033928 0.1601980030537 -0.0694308578968 -9.437389373779 -0.001374049577862 -0.00040090380935 0.01112542580813 0.1482247710228 -0.2364663630724 0.2520833313465 -0.01265907008201 -0.002542869420722 -0.5438247323036 -0.83909958601 
1535630276.044134 0.1352121084929 -0.04039186984301 -9.397214889526 -0.0007410324760713 -0.003887705272064 0.01107766479254 0.148243278265 -0.2346943318844 0.2490674108267 -0.01264986768365 -0.002546526491642 -0.5438251495361 -0.8390993475914 
1535630276.054372 0.1320848762989 -0.03696542605758 -9.406153678894 -0.0002037389058387 -0.006330820731819 0.009407615289092 0.1474126577377 -0.2328602820635 0.250018119812 -0.01264960691333 -0.002542536705732 -0.5438232421875 -0.8391006588936 
1535630276.064631 0.1220003813505 -0.0513186044991 -9.412702560425 -0.0004389107925817 -0.002314328681678 0.01086319889873 0.1490716189146 -0.2364770174026 0.2531011998653 -0.01264489814639 -0.002540118992329 -0.5438211560249 -0.8391020894051 
1535630276.074953 0.1360006183386 -0.02797458134592 -9.427488327026 -0.001763014937751 -0.001209813985042 0.01090520061553 0.1482412666082 -0.2346536517143 0.2530548274517 -0.01263227220625 -0.002543625188991 -0.5438222289085 -0.8391014933586 
1535630276.085193 0.1440791636705 -0.04728921502829 -9.44197177887 -0.001511168084107 -0.001706599956378 0.009478836320341 0.1473862528801 -0.2355466783047 0.2520509660244 -0.01262124441564 -0.002550979843363 -0.5438230037689 -0.83910125494 
1535630276.095459 0.1186666488647 -0.05758045986295 -9.474395751953 -0.0006571687408723 -0.004049264825881 0.01081101223826 0.1490879505873 -0.234663233161 0.2540718615055 -0.01260920893401 -0.002555574756116 -0.5438220500946 -0.8391020298004 
1535630276.105716 0.1076577603817 -0.05014770850539 -9.428826332092 -0.001724223140627 -0.001952250371687 0.0109353531152 0.1482600271702 -0.2328812628984 0.2500388324261 -0.01260380353779 -0.002558025764301 -0.5438224077225 -0.8391017913818 
1535630276.115918 0.07701282203197 -0.03831223770976 -9.451839447021 -0.002363031264395 0.005022426135838 0.01092252135277 0.1490640044212 -0.2373995929956 0.2511203289032 -0.01258279196918 -0.002573959762231 -0.5438216328621 -0.8391025662422 
1535630276.126185 0.1513676047325 -0.05015615746379 -9.440948486328 -0.00209831353277 0.005339062772691 0.01055401004851 0.148214802146 -0.2373384088278 0.2550871968269 -0.01254392880946 -0.002612815704197 -0.5438211560249 -0.8391034007072 
1535630276.136414 0.115541242063 -0.02376925945282 -9.430826187134 -0.002336871344596 0.001079951180145 0.009575335308909 0.1491066962481 -0.2328895479441 0.2510558068752 -0.01251460891217 -0.002637698547915 -0.5438188314438 -0.8391051888466 
1535630276.146627 0.154377669096 -0.0494971498847 -9.424368858337 -0.001016626716591 0.0001085796684492 0.01154875103384 0.149954020977 -0.2329197227955 0.2500791549683 -0.01249456591904 -0.002655585296452 -0.5438186526299 -0.8391056060791 
1535630276.156867 0.1552536487579 -0.03206303343177 -9.405209541321 0.0003720637178048 -0.005440135020763 0.01007437519729 0.1482248455286 -0.236468270421 0.2520844340324 -0.01248640753329 -0.002662028884515 -0.543818295002 -0.8391059041023 
